"id","esco","esco.ec","esco.mc","esco.soc","cred1","cred2","cred3","cred4","prop.aprob.exam","gen","horas","sexto","edad","Xfem","Xhijos","Xocup","XeduP","XeduM","carr11","carr14","EDAoMCEDA","busca.trabajo","sexto.mvd","sexto.priv"
4,NA,NA,NA,NA,0,0,0,0,NA,2012,"Más de 40 horas","Montevideo Privada",33,0,0,1,"Bajo","Medio",0,0,0,0,1,1
6,2.58823529411765,3.8,1.2,1.75,40,20,0,20,0.285714285714286,2013,"Más de 40 horas","Interior Publica",44,1,1,1,"Bajo","Medio",0,0,0,0,0,0
7,NA,NA,NA,NA,0,0,0,0,NA,2012,"Entre 30 y 40 horas","Montevideo Publica",32,0,0,1,"Bajo","Bajo",0,0,0,0,1,0
9,6.5,8,0,9,10,20,0,0,0,2013,"Entre 30 y 40 horas","Montevideo Publica",39,0,1,1,"Bajo","Bajo",0,0,0,0,1,0
11,9.125,8,0,10,50,30,0,0,0,2013,"Entre 10 y 20 horas","Interior Publica",33,1,1,1,"Medio","Medio",0,0,0,0,0,0
16,3.3125,3.8,3.33333333333333,0,40,30,10,0,0.25,2013,"No corresponde","Interior Publica",30,0,0,0,"Medio","Medio",1,1,0,1,0,0
17,2.66666666666667,2.33333333333333,0,4.25,10,0,30,0,0.25,2013,"Más de 40 horas","Montevideo Publica",30,0,1,1,NA,"Alto",0,1,0,0,1,0
18,8.5,7,0,0,20,0,0,0,0,2013,"No corresponde","Montevideo Privada",30,0,0,0,"Alto","Alto",0,0,0,1,1,1
19,1.4,0,0,5.125,10,10,20,15,1,2013,"No corresponde","Montevideo Publica",29,0,0,0,"Medio","Medio",1,1,0,0,1,0
24,NA,NA,NA,NA,0,0,0,0,NA,2013,"Más de 40 horas","Montevideo Publica",39,0,1,1,"Medio","Bajo",0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,NA,2013,"Más de 40 horas","Montevideo Publica",29,1,0,1,"Medio","Bajo",0,0,0,0,1,0
28,NA,NA,NA,NA,0,0,0,0,NA,2013,"Entre 20 y 30 horas","Montevideo Publica",39,1,1,1,"Bajo","Medio",0,0,0,0,1,0
29,7,7.33333333333333,8.5,6.5,20,40,30,20,0.181818181818182,2013,"Más de 40 horas","Interior Publica",29,0,1,1,"Bajo","Alto",1,0,0,0,0,0
32,6.72222222222222,7.16666666666667,3,8.8,70,60,20,20,0.1875,2012,"Más de 40 horas","Montevideo Publica",33,0,0,1,"Medio","Alto",0,0,0,0,1,0
33,3,0,0,9,10,0,0,0,1,2012,"Menos de 10 horas","Montevideo Publica",28,1,0,1,"Alto","Medio",0,0,0,0,1,0
34,4.8,6.5,2.16666666666667,7.5,40,30,30,20,0.363636363636364,2012,"Menos de 10 horas","Montevideo Publica",26,0,0,1,"Medio","Bajo",1,0,0,0,1,0
38,NA,NA,NA,NA,0,0,0,0,NA,2012,"Más de 40 horas","Montevideo Publica",27,1,1,1,"Medio","Medio",0,0,0,0,1,0
39,NA,NA,NA,NA,0,0,0,0,NA,2012,"Entre 30 y 40 horas","Montevideo Publica",25,1,0,1,"Bajo","Bajo",0,0,0,0,1,0
42,NA,NA,NA,NA,0,0,0,0,NA,2013,"Menos de 10 horas","Montevideo Privada",26,1,0,1,"Bajo","Alto",0,0,0,0,1,1
45,NA,NA,NA,NA,0,0,0,0,NA,2013,"Más de 40 horas","Montevideo Publica",27,1,0,1,"Alto","Alto",0,0,0,0,1,0
46,9,9,9,0,20,20,0,0,0,2012,"Entre 20 y 30 horas","Montevideo Publica",24,1,1,1,"Medio","Bajo",1,0,0,0,1,0
53,NA,NA,NA,NA,0,0,0,0,NA,2012,"Entre 30 y 40 horas","Montevideo Privada",26,1,0,1,"Medio","Medio",0,0,0,0,1,1
57,6,6,0,0,10,0,0,0,0,2013,"Más de 40 horas","Interior Publica",30,0,0,1,"Bajo","Bajo",1,0,0,0,0,0
60,6.66666666666667,7,6.5,0,20,10,0,0,0,2012,"Más de 40 horas","Montevideo Publica",28,0,0,1,"Bajo","Medio",1,1,0,0,1,0
63,NA,NA,NA,NA,0,0,0,0,NA,2012,"Menos de 10 horas","Interior Publica",23,0,0,1,"Medio","Bajo",0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,NA,2012,"Entre 20 y 30 horas","Montevideo Publica",26,0,0,1,"Bajo","Bajo",0,1,0,0,1,0
66,7,7.57142857142857,6.2,10,60,80,30,40,0.19047619047619,2013,"Entre 10 y 20 horas","Montevideo Privada",24,0,0,1,"Medio","Alto",1,1,0,0,1,1
70,3,0,3,0,10,0,0,0,0,2012,"Entre 20 y 30 horas","Interior Publica",23,0,0,1,"Medio","Medio",0,0,0,0,0,0
73,2.66666666666667,0,0,0,0,10,0,0,0,2013,"Entre 30 y 40 horas","Montevideo Publica",30,0,1,1,"Alto","Medio",0,0,0,0,1,0
80,6.77272727272727,8.11111111111111,5,7,80,60,20,50,0.15,2013,"Entre 20 y 30 horas","Montevideo Publica",23,1,0,1,"Bajo","Alto",0,0,0,0,1,0
81,NA,NA,NA,NA,0,0,0,0,NA,2013,"No corresponde","Interior Publica",24,1,0,0,"Bajo","Bajo",0,0,0,1,0,0
82,7.25,7,9,0,40,0,40,30,0.0833333333333333,2013,"Entre 30 y 40 horas","Montevideo Publica",24,0,0,1,"Bajo","Bajo",1,1,1,0,1,0
84,4.92592592592593,5.7,5,5,60,60,80,20,0.238095238095238,2012,"No corresponde","Montevideo Privada",22,0,0,0,"Medio","Medio",1,0,0,1,1,1
88,NA,NA,NA,NA,0,0,0,0,NA,2013,"Entre 20 y 30 horas","Montevideo Privada",25,0,0,1,"Alto","Alto",0,0,0,0,1,1
90,1,0,0,0,0,0,0,0,NA,2012,"Más de 40 horas","Montevideo Privada",27,1,0,1,"Medio","Medio",0,1,0,0,1,1
96,6,7,0,0,30,0,0,0,0.333333333333333,2012,"Más de 40 horas","Montevideo Publica",26,0,0,1,"Alto","Alto",1,0,0,0,1,0
97,NA,NA,NA,NA,0,0,0,0,NA,2012,"Más de 40 horas","Interior Publica",33,1,1,1,"Bajo","Alto",1,0,0,0,0,0
103,7,6.4,7,7.33333333333333,0,30,40,60,0,2013,"Más de 40 horas","Montevideo Publica",24,0,0,1,"Medio","Medio",0,0,1,0,1,0
104,1.27272727272727,1.66666666666667,1,9,30,0,15,0,0.6,2013,"Entre 10 y 20 horas","Interior Publica",22,0,0,1,"Medio","Medio",1,0,1,0,0,0
107,4,3,7,0,30,0,0,0,0,2012,"No corresponde","Montevideo Privada",22,0,0,0,"Medio","Medio",1,0,0,0,1,1
109,2.97297297297297,5.3,1.6875,1.83333333333333,30,50,40,110,0.526315789473684,2012,"No corresponde","Interior Publica",22,0,0,0,NA,NA,1,0,0,0,0,0
110,1.8695652173913,3,0,2.55555555555556,10,20,50,20,0.625,2013,"Entre 10 y 20 horas","Montevideo Privada",22,0,0,1,"Medio","Medio",0,0,0,0,1,1
111,7.92592592592593,7.58333333333333,8,8,70,70,50,90,0.0740740740740741,2012,"Entre 10 y 20 horas","Montevideo Privada",20,0,0,1,"Medio","Medio",0,0,0,0,1,1
115,NA,NA,NA,NA,0,0,0,0,NA,2013,"Más de 40 horas","Montevideo Publica",27,0,0,1,"Bajo","Bajo",1,0,0,0,1,0
116,6.33333333333333,6.16666666666667,5.42857142857143,6.57142857142857,70,70,70,70,0.111111111111111,2012,"No corresponde","Interior Publica",20,0,0,0,"Bajo","Bajo",0,0,0,1,0,0
118,5.77777777777778,7,6,0,70,10,0,0,0.25,2012,"No corresponde","Montevideo Privada",21,1,0,0,"Medio","Alto",1,0,0,0,1,1
120,NA,NA,NA,NA,0,0,0,0,NA,2013,"Entre 30 y 40 horas","Montevideo Publica",26,0,0,1,"Medio","Medio",0,0,0,0,1,0
121,NA,NA,NA,NA,0,0,0,0,NA,2013,"No corresponde","Interior Publica",21,0,0,0,"Medio","Alto",0,0,0,1,0,0
122,1.125,6,0,0,20,0,0,0,1,2012,"Entre 30 y 40 horas","Interior Privada",22,1,0,1,"Alto","Alto",1,0,0,0,0,1
126,NA,NA,NA,NA,0,0,0,0,NA,2012,"No corresponde","Montevideo Privada",20,0,0,0,"Medio","Alto",0,0,0,1,1,1
128,NA,NA,NA,NA,0,0,0,0,NA,2012,"No corresponde","Montevideo Privada",20,1,0,0,"Medio","Medio",1,0,0,1,1,1
130,7.61111111111111,7.66666666666667,7.5,8.25,70,50,20,40,0,2012,"No corresponde","Interior Privada",22,0,0,0,"Medio","Bajo",1,1,0,1,0,1
135,1.5,3,0,0,10,0,0,0,0,2012,"No corresponde","Interior Publica",21,0,0,0,"Medio","Medio",0,0,1,0,0,0
136,5.16666666666667,7,6,6,50,0,0,0,0.2,2012,"Entre 10 y 20 horas","Interior Privada",21,0,0,1,"Alto","Bajo",0,0,0,0,0,1
137,3.85,3.83333333333333,5,3.33333333333333,40,50,40,0,0.307692307692308,2012,"No corresponde","Montevideo Publica",19,0,0,0,"Medio","Medio",0,1,0,0,1,0
138,3.10526315789474,3.2,1.14285714285714,4.33333333333333,50,10,20,30,0.4,2012,"Entre 10 y 20 horas","Montevideo Privada",21,0,0,1,"Bajo","Medio",0,0,0,0,1,1
142,0,0,0,0,0,0,0,0,NA,2012,"No corresponde","Interior Publica",23,0,0,0,"Bajo","Medio",1,0,0,1,0,0
143,7.22222222222222,7.57142857142857,5.83333333333333,8.5,0,60,50,60,0.0588235294117647,2012,"No corresponde","Interior Publica",19,0,0,0,"Bajo","Bajo",0,0,0,0,0,0
144,NA,NA,NA,NA,0,0,0,0,NA,2013,"No corresponde","Interior Publica",20,1,0,0,NA,"Bajo",1,1,0,0,0,0
146,5.63636363636364,6.53846153846154,5,5.4,90,60,70,80,0.142857142857143,2012,"No corresponde","Montevideo Privada",20,0,0,0,"Alto","Medio",0,0,0,0,1,1
150,0,0,0,0,0,0,0,0,NA,2012,"No corresponde","Interior Publica",19,0,0,0,"Bajo","Bajo",0,0,0,1,0,0
151,1.5,0,0,0,10,0,0,0,1,2012,"No corresponde","Interior Publica",20,0,0,0,"Bajo","Bajo",1,0,1,1,0,0
152,NA,NA,NA,NA,0,0,0,0,NA,2013,"Más de 40 horas","Montevideo Publica",28,0,0,1,"Bajo","Medio",0,0,0,0,1,0
153,7.5,8,0,7.75,20,10,0,30,0,2012,"No corresponde","Interior Publica",20,0,0,0,"Alto","Bajo",0,0,0,1,0,0
155,6.66666666666667,7.4,5.5,6.33333333333333,70,40,70,80,0.08,2012,"No corresponde","Montevideo Privada",19,0,0,0,"Medio","Medio",1,0,0,0,1,1
156,1.33333333333333,0,0,1.5,10,10,0,0,1,2012,"Entre 30 y 40 horas","Montevideo Publica",19,1,0,1,"Bajo","Bajo",0,0,0,0,1,0
158,2.41379310344828,1.46666666666667,1.5,6.66666666666667,60,30,20,40,0.461538461538462,2012,"No corresponde","Montevideo Privada",20,0,0,0,"Medio","Medio",1,0,1,1,1,1
161,NA,NA,NA,NA,0,0,0,0,NA,2012,"No corresponde","Montevideo Privada",19,1,0,0,"Medio","Medio",0,0,0,0,1,1
169,NA,NA,NA,NA,0,0,0,0,NA,2013,"No corresponde","Montevideo Privada",21,0,0,0,"Alto","Medio",0,0,0,0,1,1
171,4.77777777777778,5.5,7,8,50,30,20,30,0.307692307692308,2012,"No corresponde","Montevideo Privada",19,0,0,0,NA,"Medio",1,0,0,0,1,1
172,5.88571428571429,7.8,6.5,7,90,90,50,100,0.290322580645161,2012,"No corresponde","Montevideo Publica",19,1,0,0,"Medio","Bajo",1,0,0,1,1,0
173,3.4,4.5,0,0,0,0,20,10,0.333333333333333,2012,"Entre 20 y 30 horas","Montevideo Publica",21,1,0,1,"Medio","Bajo",1,0,0,0,1,0
174,NA,NA,NA,NA,0,0,0,0,NA,2012,"Entre 20 y 30 horas","Montevideo Privada",20,1,0,1,"Medio","Medio",1,0,0,0,1,1
175,0,0,0,0,0,0,0,0,NA,2012,"No corresponde","Montevideo Privada",19,0,0,0,"Bajo","Bajo",0,0,0,0,1,1
176,NA,NA,NA,NA,0,0,0,0,NA,2013,"Menos de 10 horas","Montevideo Privada",20,0,0,1,"Medio","Alto",0,0,0,0,1,1
179,8.55555555555556,8.66666666666667,9,8,20,20,10,40,0.111111111111111,2013,"Entre 30 y 40 horas","Montevideo Privada",21,0,0,1,"Medio","Bajo",1,0,0,0,1,1
180,4.3,7,4.33333333333333,9,50,0,10,0,0,2012,"No corresponde","Montevideo Privada",21,0,0,0,"Bajo","Medio",1,0,0,0,1,1
182,3.3125,2.5,1,7,10,30,40,0,0.375,2013,"No corresponde","Interior Privada",19,0,0,0,"Medio","Medio",1,0,0,0,0,1
183,0,0,0,0,0,0,0,0,NA,2012,"No corresponde","Montevideo Publica",19,1,0,0,"Bajo","Medio",0,0,0,0,1,0
184,7.31428571428571,7.93333333333333,4.625,8,90,60,90,100,0.242424242424242,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Bajo","Alto",0,1,0,0,1,1
185,4.5,5.625,2,6.16666666666667,70,40,50,30,0.294117647058824,2013,"No corresponde","Montevideo Publica",21,0,0,0,"Bajo","Alto",0,0,0,0,1,0
186,NA,NA,NA,NA,0,0,0,0,NA,2012,"No corresponde","Montevideo Privada",20,0,0,0,NA,"Medio",0,0,0,1,1,1
187,NA,NA,NA,NA,0,0,0,0,NA,2013,"Más de 40 horas","Montevideo Publica",28,0,1,1,"Medio","Bajo",0,0,0,0,1,0
189,6.25,7,0,7,40,0,0,0,0.5,2012,"Entre 10 y 20 horas","Montevideo Privada",18,1,0,1,"Medio","Medio",0,0,0,0,1,1
193,8.27027027027027,8.75,6.85714285714286,9.2,100,90,90,70,0.0285714285714286,2013,"No corresponde","Montevideo Privada",19,1,0,0,"Medio","Alto",1,0,0,0,1,1
194,1.72727272727273,1.76923076923077,3,1.83333333333333,40,30,20,40,0.461538461538462,2012,"No corresponde","Montevideo Publica",19,0,0,0,"Bajo","Bajo",1,0,0,0,1,0
195,4,8,0,0,10,0,0,0,0,2012,"No corresponde","Montevideo Publica",21,1,0,0,"Medio","Medio",0,0,0,0,1,0
196,6.13333333333333,7.66666666666667,8,6.5,50,30,30,30,0.230769230769231,2012,"No corresponde","Montevideo Privada",18,0,0,0,"Medio","Medio",1,0,0,0,1,1
197,0,0,0,0,0,0,0,0,NA,2012,"No corresponde","Interior Publica",18,1,0,0,"Medio","Bajo",0,0,0,0,0,0
198,NA,NA,NA,NA,0,0,0,0,NA,2012,"No corresponde","Montevideo Privada",20,0,0,0,NA,"Medio",0,0,0,1,1,1
199,0,0,0,0,0,0,0,0,NA,2013,"No corresponde","Interior Publica",19,0,0,0,"Bajo","Bajo",1,0,0,0,0,0
200,2.33333333333333,8,0,6,20,0,0,0,0,2012,"No corresponde","Interior Publica",18,0,0,0,"Bajo","Bajo",1,0,0,0,0,0
201,5.57142857142857,5,8,0,0,30,0,20,0,2012,"No corresponde","Montevideo Privada",19,0,1,0,"Medio","Medio",1,1,0,0,1,1
202,5,4,5.33333333333333,9,10,30,75,10,0.214285714285714,2013,"No corresponde","Montevideo Publica",25,1,0,0,"Alto","Medio",1,1,1,1,1,0
205,2.81818181818182,2,3,4.5,20,30,0,0,0.2,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Medio","Medio",1,0,0,0,1,1
207,NA,NA,NA,NA,0,0,0,0,NA,2012,"Entre 30 y 40 horas","Montevideo Privada",18,0,0,1,"Bajo","Bajo",0,0,0,0,1,1
208,2.5,0,0,0,0,0,10,0,0,2013,"Entre 30 y 40 horas","Montevideo Privada",26,0,0,1,"Bajo","Bajo",0,0,1,0,1,1
211,0,0,0,0,0,0,0,0,NA,2012,"No corresponde","Montevideo Privada",19,1,0,0,"Bajo","Medio",0,0,0,1,1,1
212,0,0,0,0,0,0,0,0,NA,2013,"No corresponde","Interior Publica",19,0,0,0,"Bajo","Medio",1,1,0,0,0,0
215,4.15384615384615,6.33333333333333,4.5,2,60,20,10,0,0.222222222222222,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Alto","Alto",1,0,0,0,1,1
216,6.5,6.58333333333333,3.33333333333333,8.8,90,60,50,20,0.181818181818182,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Bajo","Alto",0,1,0,0,1,1
217,5.54545454545455,6.33333333333333,5,4.25,70,10,0,20,0.2,2013,"No corresponde","Montevideo Publica",19,0,0,0,"Bajo","Bajo",0,0,0,0,1,0
218,0.230769230769231,0.6,0,0,0,10,0,0,1,2012,"No corresponde","Montevideo Publica",19,0,0,0,"Medio","Bajo",0,0,1,1,1,0
219,6,6,0,0,10,0,0,0,0,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Bajo","Bajo",1,0,0,1,1,1
221,4.6,6.25,4,7,20,50,20,20,0.272727272727273,2013,"No corresponde","Montevideo Privada",20,0,0,0,"Alto","Alto",0,1,0,0,1,1
222,4.04545454545455,4.27272727272727,2,5.75,50,30,30,40,0.266666666666667,2012,"No corresponde","Interior Publica",18,1,0,0,"Alto","Bajo",0,0,0,0,0,0
223,7.47058823529412,7.42857142857143,6.5,9,90,20,30,50,0.352941176470588,2012,"No corresponde","Montevideo Privada",19,0,0,0,"Bajo","Medio",0,0,0,0,1,1
224,5.52,6.81818181818182,2.5,6.33333333333333,60,60,50,50,0.227272727272727,2012,"No corresponde","Montevideo Publica",18,0,0,0,"Bajo","Alto",0,0,0,0,1,0
225,2.83333333333333,2.4,2,4.5,20,10,0,30,0.166666666666667,2012,"No corresponde","Montevideo Privada",18,0,0,0,"Bajo","Bajo",0,0,0,1,1,1
226,5.57142857142857,6.5,3.33333333333333,6.25,90,70,60,30,0.291666666666667,2012,"No corresponde","Montevideo Privada",18,0,0,0,"Bajo","Medio",1,0,0,0,1,1
228,NA,NA,NA,NA,0,0,0,0,NA,2013,"Más de 40 horas","Montevideo Publica",26,1,0,1,"Medio","Alto",0,0,0,0,1,0
229,3.85714285714286,7,7,10,40,0,0,0,0.25,2012,"No corresponde","Montevideo Privada",18,0,0,0,"Medio","Medio",0,0,0,0,1,1
230,2.16666666666667,3.83333333333333,0,5.5,50,0,10,10,0.333333333333333,2012,"No corresponde","Montevideo Privada",18,0,0,0,"Bajo","Medio",0,0,0,0,1,1
231,3.19230769230769,3.07692307692308,2.75,5,50,40,40,30,0.533333333333333,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Medio","Medio",0,0,0,0,1,1
232,3.9,5,3.2,0,20,0,30,0,0,2013,"No corresponde","Montevideo Publica",19,1,0,0,"Bajo","Bajo",0,0,0,0,1,0
235,NA,NA,NA,NA,0,0,0,0,NA,2013,"No corresponde","Montevideo Publica",19,0,0,0,"Alto","Alto",0,0,0,0,1,0
236,6.1,4.66666666666667,8,6.75,80,10,0,0,0.222222222222222,2012,"No corresponde","Montevideo Privada",18,0,0,0,"Medio","Medio",0,0,0,0,1,1
237,7.46153846153846,7.18181818181818,7,8.14285714285714,90,70,50,50,0.115384615384615,2012,"No corresponde","Montevideo Publica",18,1,0,0,"Alto","Alto",0,0,0,0,1,0
239,NA,NA,NA,NA,0,0,0,0,NA,2013,"No corresponde","Montevideo Publica",19,1,0,0,"Medio","Medio",0,0,0,1,1,0
240,5.83333333333333,4.66666666666667,7,6,40,10,30,30,0.363636363636364,2013,"No corresponde","Montevideo Publica",19,0,0,0,"Bajo","Alto",1,0,0,0,1,0
241,6.92307692307692,6.36363636363636,7.625,6,90,50,40,70,0.208333333333333,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Medio","Medio",0,0,0,0,1,1
243,NA,NA,NA,NA,0,0,0,0,NA,2012,"No corresponde","Montevideo Privada",18,0,0,0,"Alto","Bajo",0,0,0,0,1,1
244,8.65625,9,8.18181818181818,8,90,90,90,40,0.176470588235294,2013,"No corresponde","Interior Publica",19,1,0,0,"Bajo","Bajo",1,0,0,0,0,0
245,3.5,6,0,0,20,0,0,0,0,2013,"No corresponde","Interior Publica",20,0,0,0,"Medio","Medio",1,0,0,1,0,0
246,5.29166666666667,6.1,3.85714285714286,5,60,40,60,40,0.3,2012,"No corresponde","Montevideo Privada",18,0,0,0,"Bajo","Bajo",0,0,0,0,1,1
247,6.17647058823529,6.17647058823529,6.57142857142857,6.42857142857143,70,80,90,80,0.1875,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Alto","Bajo",0,0,0,0,1,1
248,6,6,0,6,20,0,0,0,0,2012,"No corresponde","Interior Publica",18,0,0,0,"Alto","Alto",0,0,0,1,0,0
249,4.35,6.5,3,4.75,70,50,20,10,0.2,2012,"No corresponde","Montevideo Publica",18,1,0,0,"Alto","Alto",0,1,0,0,1,0
250,6.96666666666667,7.23076923076923,3.8,7.75,80,50,30,70,0.260869565217391,2012,"Entre 10 y 20 horas","Interior Publica",18,1,0,1,"Bajo","Alto",0,0,0,0,0,0
252,6.6,5.9,6.25,8,40,60,30,60,0,2012,"No corresponde","Interior Publica",18,0,0,0,"Bajo","Medio",1,0,0,0,0,0
256,3.09090909090909,2.83333333333333,2.4,3.25,10,10,40,50,0.181818181818182,2012,"No corresponde","Montevideo Privada",18,0,0,0,"Bajo","Bajo",1,0,0,0,1,1
257,7.72413793103448,7.92307692307692,6.42857142857143,8.2,90,60,70,80,0.0357142857142857,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Medio","Medio",0,0,0,0,1,1
258,0,0,0,0,0,0,0,0,NA,2013,"No corresponde","Montevideo Publica",18,1,0,0,"Bajo","Medio",1,0,0,1,1,0
259,7.77142857142857,7.64705882352941,6.75,8.4,90,90,80,90,0.0857142857142857,2012,"No corresponde","Montevideo Privada",17,1,0,0,"Medio","Medio",0,1,0,0,1,1
260,6.375,6,5.5,6.66666666666667,80,0,0,0,0.25,2012,"No corresponde","Montevideo Publica",18,0,0,0,"Bajo","Bajo",1,0,0,0,1,0
261,1.2,1.75,1.33333333333333,1,20,0,0,0,0.5,2012,"No corresponde","Interior Publica",18,1,0,0,"Bajo","Bajo",0,0,1,0,0,0
262,0,0,0,0,0,0,0,0,NA,2012,"No corresponde","Interior Publica",17,1,0,0,"Bajo","Bajo",1,0,0,1,0,0
263,1,2.33333333333333,0,0,10,0,0,0,0,2013,"No corresponde","Montevideo Publica",18,1,0,0,"Medio","Medio",0,0,1,0,1,0
265,6.66666666666667,7.27777777777778,5.4,6.5,80,70,90,90,0.125,2012,"Menos de 10 horas","Interior Publica",19,1,0,1,"Medio","Medio",1,0,0,0,0,0
266,6.09090909090909,7.33333333333333,2,8.33333333333333,10,20,50,10,0.111111111111111,2013,"Más de 40 horas","Interior Publica",20,1,0,1,"Alto","Medio",0,0,0,0,0,0
267,7.76086956521739,8.2,7,9,100,120,115,125,0.136363636363636,2012,"No corresponde","Montevideo Privada",18,0,0,0,"Medio","Medio",1,0,0,0,1,1
268,NA,NA,NA,NA,0,0,0,0,NA,2012,"No corresponde","Montevideo Publica",18,1,0,0,"Bajo","Bajo",1,0,0,1,1,0
269,8.58333333333333,8.18181818181818,8.6,9.4,80,70,70,20,0,2012,"No corresponde","Interior Publica",19,0,0,0,"Bajo","Bajo",0,0,0,0,0,0
272,3.61538461538462,4.375,1.55555555555556,6.5,40,60,60,0,0.375,2013,"No corresponde","Montevideo Privada",18,0,0,0,"Bajo","Bajo",0,0,0,0,1,1
273,6.79166666666667,7.72727272727273,4.2,6.8,80,50,50,50,0.0869565217391304,2013,"No corresponde","Interior Publica",20,0,0,0,"Bajo","Medio",0,0,0,0,0,0
274,1.5,4,0,8,10,10,0,0,0.5,2012,"Entre 20 y 30 horas","Interior Publica",25,0,0,1,"Bajo","Bajo",0,0,1,0,0,0
275,6.4,7,6,12,50,30,10,0,0.111111111111111,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Medio","Bajo",1,0,0,0,1,1
280,7.48148148148148,7.5,7.42857142857143,7,90,50,60,70,0.111111111111111,2012,"Entre 10 y 20 horas","Montevideo Privada",18,1,0,1,"Bajo","Medio",1,0,0,0,1,1
282,6.92,7.45454545454545,5,7.4,70,60,60,60,0.166666666666667,2013,"No corresponde","Montevideo Privada",19,0,0,0,"Bajo","Alto",0,0,0,0,1,1
283,5.89473684210526,4.66666666666667,4.6,7.25,70,60,40,0,0.294117647058824,2013,"No corresponde","Montevideo Privada",18,1,0,0,"Medio","Medio",1,0,0,1,1,1
284,8.5,8.85714285714286,6.57142857142857,9.33333333333333,80,90,100,70,0.117647058823529,2013,"No corresponde","Montevideo Privada",18,1,0,0,"Alto","Medio",1,0,0,0,1,1
285,2.09090909090909,1,3,5.5,10,20,20,0,0.6,2013,"No corresponde","Interior Privada",19,1,0,0,NA,NA,0,1,0,0,0,1
288,2.66666666666667,2,0,8,30,10,0,0,0.25,2012,"No corresponde","Interior Publica",18,1,0,0,"Bajo","Medio",1,0,0,0,0,0
